CTX_LINGUAL_change_PVALUE,0.01976,0.35683,0.75259,0.05174,-1,0.70381,-1,0.60804,0.24012,-1,0.39119,-1,-1,0.08102
THALAMUS_PROPER_change_PVALUE,0.02511,0.03341,0.60363,0.09422,-1,0.23116,-1,0.15711,0.24009,-1,0.19521,-1,-1,0.19261
CEREBELLUM_CORTEX_change_PVALUE,0.03279,0.22911,0.91222,0.55843,-1,0.45491,-1,0.40109,0.55575,-1,0.08031,-1,-1,0.28754
PALLIDUM_change_PVALUE,0.04014,0.04762,0.30538,0.20143,-1,0.19442,-1,0.42241,0.21287,-1,0.87737,-1,-1,0.34465
CTX_ISTHMUSCINGULATE_change_PVALUE,0.29689,0.33212,0.21464,0.74831,-1,0.02912,-1,0.02745,0.96204,-1,0.12356,-1,-1,0.01185
AMYGDALA_change_PVALUE,0.14375,0.05966,0.90694,0.39424,-1,0.49209,-1,0.21602,0.24839,-1,0.21392,-1,-1,0.0772
CTX_PARAHIPPOCAMPAL_change_PVALUE,0.08596,0.28754,0.33615,0.36332,-1,0.7254,-1,0.02971,0.38964,-1,0.02637,-1,-1,0.00219
CTX_INFERIORTEMPORAL_change_PVALUE,0.02109,0.00281,0.80085,0.41624,-1,0.78798,-1,0.03372,0.50746,-1,0.03531,-1,-1,0.1884
CTX_LATERALOCCIPITAL_change_PVALUE,0.02423,0.06361,0.81496,0.85146,-1,0.0823,-1,0.89642,0.81381,-1,0.10023,-1,-1,0.3741
CTX_POSTCENTRAL_change_PVALUE,0.00103,0.13556,0.67976,0.84435,-1,0.49005,-1,0.08949,0.96204,-1,0.06299,-1,-1,0.04049
CTX_CUNEUS_change_PVALUE,0.07348,0.04805,0.05092,0.90988,-1,0.15452,-1,0.82223,0.69646,-1,0.40165,-1,-1,0.45296
CTX_PARSTRIANGULARIS_change_PVALUE,0.00465,0.00128,0.63482,0.28756,-1,0.02686,-1,0.03958,0.48308,-1,0.08736,-1,-1,0.14635
CTX_INSULA_change_PVALUE,0.08463,0.09939,0.83675,0.84614,-1,0.09089,-1,0.01669,0.70455,-1,0.05683,-1,-1,0.00327
CTX_CAUDALMIDDLEFRONTAL_change_PVALUE,0.01552,0.20385,0.79253,0.48808,-1,0.0051,-1,0.01314,0.58194,-1,0.2937,-1,-1,0.1404
CTX_ENTORHINAL_change_PVALUE,0.22626,0.05659,0.29964,0.72589,-1,0.79054,-1,0.30931,0.956,-1,0.10981,-1,-1,0.04891
CTX_SUPERIORTEMPORAL_change_PVALUE,0.00302,0.02835,0.93642,0.66419,-1,0.9218,-1,0.00711,0.52733,-1,0.00069,-1,-1,0.00063
CTX_INFERIORPARIETAL_change_PVALUE,0.00763,0.00943,0.59255,0.0995,-1,0.1888,-1,0.02695,0.15255,-1,0.16089,-1,-1,0.24236
PUTAMEN_change_PVALUE,0.00011,0.00548,0.8129,0.00128,-1,0.02894,-1,0.03812,0.00079,-1,0.18414,-1,-1,0.06134
VENTRALDC_change_PVALUE,0.00194,0.00156,0.96867,0.69615,-1,0.89729,-1,0.37922,0.65814,-1,0.33787,-1,-1,0.19171
CTX_ROSTRALMIDDLEFRONTAL_change_PVALUE,0.02185,0.01675,0.7829,0.79924,-1,0.00026,-1,0.00286,0.69453,-1,0.13845,-1,-1,0.0699
CTX_PERICALCARINE_change_PVALUE,0.0197,0.12699,0.48734,0.76571,-1,0.58168,-1,0.59718,0.99251,-1,0.98357,-1,-1,0.50183
CEREBELLUM_WHITE_MATTER_change_PVALUE,0.28998,0.11311,0.40607,0.02747,-1,0.40158,-1,0.74203,0.0,-1,0.26113,-1,-1,0.27949
CTX_SUPRAMARGINAL_change_PVALUE,0.00588,0.02271,0.51824,0.24304,-1,0.02471,-1,0.00133,0.39205,-1,0.03109,-1,-1,0.01904
CTX_ROSTRALANTERIORCINGULATE_change_PVALUE,0.1435,0.03761,0.81751,0.05586,-1,0.0003,-1,0.00018,0.05353,-1,0.15721,-1,-1,0.01244
CTX_PARACENTRAL_change_PVALUE,0.05642,0.11559,0.64895,0.12228,-1,0.16199,-1,0.7126,0.23965,-1,0.42906,-1,-1,0.9292
CTX_TRANSVERSETEMPORAL_change_PVALUE,0.04838,0.09998,0.9869,0.23768,-1,0.55327,-1,0.04406,0.31672,-1,0.01412,-1,-1,0.00687
CTX_MIDDLETEMPORAL_change_PVALUE,0.00054,0.0116,0.67112,0.59447,-1,0.86538,-1,0.01878,0.39796,-1,0.01828,-1,-1,0.15681
CTX_TEMPORALPOLE_change_PVALUE,0.08283,0.08417,0.68604,0.97026,-1,0.2508,-1,0.0111,0.9362,-1,0.01267,-1,-1,0.03418
CTX_FUSIFORM_change_PVALUE,0.03416,0.07261,0.43746,0.21738,-1,0.69531,-1,0.21681,0.29715,-1,0.09462,-1,-1,0.10838
CTX_SUPERIORPARIETAL_change_PVALUE,0.01924,0.19023,0.90207,0.21136,-1,0.09118,-1,0.00299,0.24097,-1,0.05186,-1,-1,0.09688
CTX_LATERALORBITOFRONTAL_change_PVALUE,0.01706,0.0,0.19074,0.30323,-1,0.68277,-1,0.21051,0.2253,-1,0.12243,-1,-1,0.57623
CTX_PARSOPERCULARIS_change_PVALUE,0.01972,0.00261,0.7781,0.81261,-1,0.00045,-1,0.01195,0.67231,-1,0.19012,-1,-1,0.0446
HIPPOCAMPUS_change_PVALUE,0.14426,0.16789,0.37227,0.8904,-1,0.82347,-1,0.17737,0.81059,-1,0.09045,-1,-1,0.01866
CEREBRAL_WHITE_MATTER_change_PVALUE,0.01486,0.09204,0.75159,0.84495,-1,0.8969,-1,0.23346,0.87905,-1,0.09145,-1,-1,0.34997
BRAIN_STEM_change_PVALUE,0.04125,0.00742,0.34845,0.41562,-1,0.90335,-1,0.42771,0.33981,-1,0.14474,-1,-1,0.35907
ACCUMBENS_AREA_change_PVALUE,0.07188,0.07208,0.56728,0.80057,-1,0.12128,-1,0.01826,0.57534,-1,0.2252,-1,-1,0.08048
CTX_POSTERIORCINGULATE_change_PVALUE,0.18731,0.16584,0.86244,0.92726,-1,0.00284,-1,0.02359,0.84077,-1,0.63683,-1,-1,0.20455
CTX_FRONTALPOLE_change_PVALUE,0.56355,0.34238,0.10508,0.27751,-1,0.00364,-1,0.07589,0.44945,-1,0.6315,-1,-1,0.54174
CTX_PRECUNEUS_change_PVALUE,0.25962,0.16689,0.82411,0.0793,-1,0.01659,-1,0.01378,0.27396,-1,0.33956,-1,-1,0.06366
CTX_SUPERIORFRONTAL_change_PVALUE,0.00435,0.04463,0.60571,0.06391,-1,0.00017,-1,0.00221,0.03399,-1,0.26279,-1,-1,0.06272
CTX_CAUDALANTERIORCINGULATE_change_PVALUE,0.07016,0.05885,0.74067,0.26248,-1,0.07689,-1,7e-05,0.42973,-1,0.0119,-1,-1,0.00121
