AMYGDALA_change_PVALUE,0.26363,0.61245,0.25277,0.44087,0.45279
CTX_PARAHIPPOCAMPAL_change_PVALUE,0.3044,0.17562,0.60051,0.23503,0.06115
CTX_INFERIORTEMPORAL_change_PVALUE,0.57079,0.34334,0.43582,0.87485,5e-05
CTX_LATERALOCCIPITAL_change_PVALUE,0.7321,0.30576,0.47303,0.96893,0.0
CTX_POSTCENTRAL_change_PVALUE,0.28786,0.17229,0.10036,0.57513,0.02188
CTX_CUNEUS_change_PVALUE,0.72897,0.4277,0.75341,0.32247,0.28595
CTX_PARSTRIANGULARIS_change_PVALUE,0.57085,0.05247,0.0236,0.96596,0.27962
CTX_INSULA_change_PVALUE,0.83952,0.6941,0.43563,0.70602,0.01176
CTX_CAUDALMIDDLEFRONTAL_change_PVALUE,0.24586,0.43526,0.25847,0.35633,0.01009
CTX_ENTORHINAL_change_PVALUE,0.44735,0.67519,0.87391,0.22282,0.31483
CTX_SUPERIORTEMPORAL_change_PVALUE,0.76719,0.17241,0.14009,0.97893,4e-05
CTX_INFERIORPARIETAL_change_PVALUE,0.8985,0.26741,0.05528,0.41795,0.00506
PUTAMEN_change_PVALUE,0.90667,0.04235,0.00195,0.51037,0.14182
VENTRALDC_change_PVALUE,0.5574,0.37517,0.17313,0.56987,0.84192
CTX_ROSTRALMIDDLEFRONTAL_change_PVALUE,0.9147,0.07777,0.01386,0.57657,0.00599
CTX_PERICALCARINE_change_PVALUE,0.2557,0.11651,0.21868,0.22384,0.13866
CEREBELLUM_WHITE_MATTER_change_PVALUE,0.3693,0.37359,0.336,0.99674,0.72666
CTX_SUPRAMARGINAL_change_PVALUE,0.8192,0.28161,0.11709,0.43996,0.00029
CTX_ROSTRALANTERIORCINGULATE_change_PVALUE,0.73325,0.61284,0.39183,0.91366,0.01992
CTX_PARACENTRAL_change_PVALUE,0.97277,0.57382,0.23865,0.21896,0.44857
CTX_TRANSVERSETEMPORAL_change_PVALUE,0.62859,0.56259,0.78183,0.59295,0.01958
CTX_MIDDLETEMPORAL_change_PVALUE,0.99736,0.27796,0.17637,0.79047,8e-05
CTX_TEMPORALPOLE_change_PVALUE,0.86349,0.1115,0.135,0.8373,0.05156
CTX_FUSIFORM_change_PVALUE,0.42842,0.33876,0.33345,0.87401,0.00383
CTX_SUPERIORPARIETAL_change_PVALUE,0.46118,0.39255,0.27188,0.58363,0.00777
CTX_LATERALORBITOFRONTAL_change_PVALUE,0.36296,0.29273,0.12924,0.6099,0.08391
CTX_PARSOPERCULARIS_change_PVALUE,0.89498,0.29902,0.14542,0.90008,0.14933
HIPPOCAMPUS_change_PVALUE,0.41567,0.74248,0.56325,0.09212,0.25198
CEREBRAL_WHITE_MATTER_change_PVALUE,0.49469,0.16498,0.3467,0.2611,0.53238
BRAIN_STEM_change_PVALUE,0.47466,0.53233,0.63226,0.69115,0.95823
ACCUMBENS_AREA_change_PVALUE,0.56348,0.17232,0.09047,0.89964,0.39194
CTX_POSTERIORCINGULATE_change_PVALUE,0.55359,0.56481,0.33004,0.97525,0.31242
CTX_FRONTALPOLE_change_PVALUE,0.25539,0.89258,0.75622,0.5926,0.28057
CTX_PRECUNEUS_change_PVALUE,0.77337,0.46087,0.2803,0.48892,0.00832
CTX_SUPERIORFRONTAL_change_PVALUE,0.44887,0.22012,0.12441,0.62951,0.00374
CTX_CAUDALANTERIORCINGULATE_change_PVALUE,0.87393,0.58775,0.37048,0.75358,0.00117
DIAGS_PVALUE,0.00299293452541,7.67994130541e-06,0.0304231200362,0.00573852828347,0.436323007763
